id,downloads,likes,tags,created_at,last_modified,private,search_task
jackyhate/text-to-image-2M,7865,158,"task_categories:text-to-image, task_categories:image-to-text, task_categories:image-classification, language:en, license:mit, size_categories:100K<n<1M, format:webdataset, modality:image",2024-09-11T14:02:35.000Z,2026-03-25T11:26:49.000Z,False,text-to-image
bofbofai/text-to-image-prompts,5784,0,"task_categories:text-to-image, task_categories:image-classification, language:en, license:mit, size_categories:100K<n<1M, region:us",2026-03-20T08:12:42.000Z,2026-03-20T08:13:09.000Z,False,text-to-image
Kazimir-ai/text-to-image-prompts,4493,8,"language:en, license:apache-2.0, size_categories:10K<n<100K, format:csv, modality:text, library:datasets, library:pandas, library:mlcroissant",2024-02-15T18:34:13.000Z,2024-02-15T18:42:42.000Z,False,text-to-image
codeShare/text-to-image-prompts,1463,7,"task_categories:text-to-image, task_categories:image-classification, language:en, license:mit, size_categories:100K<n<1M, region:us",2024-09-13T22:27:04.000Z,2025-01-10T02:07:53.000Z,False,text-to-image
Westcott/visdrone-text-to-image,368,0,"task_categories:text-to-image, language:en, license:apache-2.0, size_categories:1K<n<10K, format:parquet, modality:image, modality:text, library:datasets",2024-11-21T10:56:31.000Z,2024-11-21T11:07:43.000Z,False,text-to-image
nateraw/midjourney-texttoimage,216,6,"license:cc0-1.0, region:us",2022-09-08T20:49:52.000Z,2022-09-08T21:14:37.000Z,False,text-to-image
k-mktr/trending-text-to-image,206,3,"language:en, license:mit, size_categories:n<1K, format:json, modality:image, modality:text, library:datasets, library:dask",2024-11-20T21:42:09.000Z,2025-11-27T11:07:51.000Z,False,text-to-image
yzwang/X2I-text-to-image,117,8,"task_categories:text-to-image, language:en, license:apache-2.0, size_categories:1M<n<10M, arxiv:2409.11340, region:us",2024-11-30T15:11:56.000Z,2024-12-14T09:37:10.000Z,False,text-to-image
ImagenHub/Text_to_Image,66,2,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, arxiv:2310.01596",2023-09-14T21:03:08.000Z,2023-11-27T09:27:04.000Z,False,text-to-image
nateraw/midjourney-texttoimage-new,52,18,"license:cc0-1.0, region:us",2022-09-08T21:17:45.000Z,2022-09-08T21:22:05.000Z,False,text-to-image
DetonateT2I/Detonate_Text_To_Image,52,0,"size_categories:10K<n<100K, format:parquet, modality:image, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars",2025-03-12T01:24:12.000Z,2025-03-12T02:43:38.000Z,False,text-to-image
Kamizuru00/diagram_image_to_text,39,14,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2023-06-14T06:09:47.000Z,2023-06-14T06:54:06.000Z,False,text-to-image
lysandre/image-to-text,34,3,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2022-03-02T23:29:22.000Z,2022-04-28T14:19:26.000Z,False,text-to-image
sirineddd/pinterest-multimodal-text-to-image,34,0,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2025-07-29T14:16:29.000Z,2025-07-29T14:16:34.000Z,False,text-to-image
TREC-AToMiC/TREC-2023-Text-to-Image,26,1,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-06-29T21:12:25.000Z,2023-06-29T21:16:33.000Z,False,text-to-image
wusize/text-to-image-2M,26,0,"size_categories:1M<n<10M, format:json, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-05-30T14:56:41.000Z,2025-05-30T14:59:44.000Z,False,text-to-image
danielrosehill/Text-To-Image-Test-Prompts,20,1,"language:en, license:apache-2.0, region:us",2025-04-11T15:18:30.000Z,2025-04-11T15:38:29.000Z,False,text-to-image
VuongQuoc/Chemistry_text_to_image,19,15,"size_categories:100K<n<1M, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2023-09-24T03:53:34.000Z,2023-09-24T07:59:06.000Z,False,text-to-image
LeroyDyer/winogroud_text_to_imaget_BASE64,18,2,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2024-10-08T19:24:45.000Z,2024-10-08T19:24:52.000Z,False,text-to-image
Westcott/dior_text_to_image,15,0,"size_categories:10K<n<100K, format:parquet, modality:image, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars",2024-11-22T16:30:08.000Z,2024-11-23T02:26:14.000Z,False,text-to-image
TREC-AToMiC/TREC-2023-Image-to-Text,14,0,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2023-07-17T20:44:33.000Z,2023-07-17T20:46:47.000Z,False,text-to-image
LeroyDyer/diagram_image_to_text_BASE64,11,1,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2024-10-08T19:16:08.000Z,2024-10-08T19:16:11.000Z,False,text-to-image
HafssaRabah/Test-Image-To-Text,10,0,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:polars, library:mlcroissant",2026-01-29T10:08:49.000Z,2026-01-29T10:09:48.000Z,False,text-to-image
lansinuote/diffusion.4.text_to_image.book,9,4,"size_categories:1K<n<10K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2023-05-26T10:00:29.000Z,2023-05-26T10:00:42.000Z,False,text-to-image
LeroyDyer/Chemistry_text_to_image_BASE64,8,2,"language:en, size_categories:1K<n<10K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant",2024-10-08T17:55:53.000Z,2024-10-10T06:47:34.000Z,False,text-to-image
HafssaRabah/Image-To-Text-Validation-Dataset,8,0,"size_categories:n<1K, format:parquet, format:optimized-parquet, modality:image, modality:text, library:datasets, library:pandas, library:polars",2026-01-29T10:55:08.000Z,2026-01-29T10:55:59.000Z,False,text-to-image
open-source-metrics/text-to-image-checkpoint-downloads,7,0,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2022-09-18T01:30:05.000Z,2022-10-06T19:28:20.000Z,False,text-to-image
open-source-metrics/image-to-text-checkpoint-downloads,7,0,"size_categories:n<1K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2022-09-18T01:33:51.000Z,2022-10-06T19:33:06.000Z,False,text-to-image
duyngtr16061999/fashion_text_to_image,7,0,"size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2022-10-29T08:50:41.000Z,2022-11-21T05:54:22.000Z,False,text-to-image
lansinuote/diffusion.4.text_to_image,7,0,"size_categories:n<1K, format:parquet, modality:image, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-02-24T10:14:17.000Z,2023-04-07T08:48:17.000Z,False,text-to-image
nimapourjafar/mm_diagram_image_to_text,7,1,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2024-06-14T23:23:50.000Z,2024-06-14T23:23:52.000Z,False,text-to-image
Gufranzhcet21/text_to_image,7,0,"size_categories:10K<n<100K, format:parquet, modality:image, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars",2024-11-22T19:30:16.000Z,2024-11-22T19:33:36.000Z,False,text-to-image
ngoclequang/text-to-image-100,7,1,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2025-08-23T03:15:48.000Z,2025-08-23T03:15:52.000Z,False,text-to-image
m1rhan/minecraft-text-to-image,6,4,"license:gpl, size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant",2023-07-01T16:45:21.000Z,2023-07-01T18:27:14.000Z,False,text-to-image
Mo41/ocr-image-to-text,6,1,"size_categories:1K<n<10K, format:imagefolder, modality:image, modality:text, library:datasets, library:mlcroissant, region:us",2023-08-17T13:51:00.000Z,2023-08-17T13:55:18.000Z,False,text-to-image
Gelegjamts/text-to-image,6,0,"task_categories:text-to-image, language:en, size_categories:n<1K, region:us, moon, men",2024-12-09T03:55:37.000Z,2024-12-09T03:57:08.000Z,False,text-to-image
duongve/Text_to_image_dataset,6,0,"modality:image, region:us",2025-07-29T11:09:49.000Z,2025-07-29T11:16:06.000Z,False,text-to-image
ngoclequang/text-to-image-1k,6,0,"size_categories:1K<n<10K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2025-08-22T15:11:16.000Z,2025-08-22T15:11:25.000Z,False,text-to-image
ngoclequang/text-to-image-200,6,1,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2025-08-23T01:07:58.000Z,2025-08-23T01:08:01.000Z,False,text-to-image
rivisia/text-to-image-2M,6,0,"task_categories:text-to-image, task_categories:image-to-text, task_categories:image-classification, language:en, license:mit, size_categories:100K<n<1M, format:webdataset, modality:image",2025-12-23T09:18:14.000Z,2025-12-23T09:18:16.000Z,False,text-to-image
Boyuan07/5508nailset_diffusion.4.text_to_image,5,0,"size_categories:n<1K, format:parquet, modality:image, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-04-02T08:19:36.000Z,2023-04-20T12:59:54.000Z,False,text-to-image
nerfadoo/Ultra-Prompts-Text-To-Image,5,0,region:us,2024-02-07T04:24:08.000Z,2024-02-07T04:25:35.000Z,False,text-to-image
raviraaj/text_to_image_prompt,5,0,"size_categories:1K<n<10K, format:json, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-06-19T16:39:56.000Z,2024-06-19T16:40:46.000Z,False,text-to-image
th4ruka/text-to-image-bot-ft,5,0,"license:mit, size_categories:n<1K, format:json, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2024-07-18T12:48:46.000Z,2024-07-19T15:08:59.000Z,False,text-to-image
Trkkk/Image_to_text,5,0,region:us,2024-10-15T22:54:49.000Z,2024-10-19T21:31:27.000Z,False,text-to-image
Tao378157/tao_text_to_image_test,5,0,"license:apache-2.0, size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant",2024-11-12T10:55:48.000Z,2024-11-12T11:41:58.000Z,False,text-to-image
Westcott/aid-text-to-image,5,0,"size_categories:10K<n<100K, format:parquet, modality:image, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars",2024-12-01T12:58:11.000Z,2024-12-01T13:06:31.000Z,False,text-to-image
huaweilin/image_captions_text_to_text_image,5,0,"size_categories:100K<n<1M, format:parquet, modality:image, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars",2025-02-21T05:31:26.000Z,2025-02-27T04:53:11.000Z,False,text-to-image
Hamzah-ALQadasi/text-to-image-clip-data,5,0,"license:apache-2.0, modality:image, region:us",2025-03-05T16:34:55.000Z,2025-03-05T20:22:29.000Z,False,text-to-image
Aconexx/speech_to_image_text_transformation,5,0,"license:apache-2.0, size_categories:1K<n<10K, format:json, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2025-03-21T18:31:39.000Z,2025-05-25T20:19:16.000Z,False,text-to-image
cerlog/text-to-image-generation-in-the-medical-domain,5,0,region:us,2025-04-08T08:48:35.000Z,2025-04-08T08:48:35.000Z,False,text-to-image
ngoclequang/text-to-image-10,5,0,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2025-08-22T15:40:27.000Z,2025-08-22T15:40:32.000Z,False,text-to-image
Sumukhdev/carla_image_to_text_dataset,5,0,"size_categories:1K<n<10K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2025-08-23T11:26:43.000Z,2025-08-25T08:13:22.000Z,False,text-to-image
vany02/image-text-to-image-mpds,5,0,region:us,2026-02-27T05:16:33.000Z,2026-02-27T05:16:33.000Z,False,text-to-image
FarhatMay/winogroud_text_to_image,4,0,"size_categories:n<1K, format:parquet, modality:image, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2023-07-21T16:09:24.000Z,2023-07-21T16:20:42.000Z,False,text-to-image
VuongQuoc/Fulldata_chemistry_text_to_image,4,0,region:us,2023-09-24T08:09:27.000Z,2023-09-24T08:09:27.000Z,False,text-to-image
PavanTatikonda/Text_to_Image,4,0,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-04-15T06:49:04.000Z,2024-04-15T06:55:05.000Z,False,text-to-image
mylesgoose/llama-3.2-random-images-to-text,4,0,"license:apache-2.0, size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2024-10-12T01:32:34.000Z,2024-10-12T02:47:03.000Z,False,text-to-image
Harish-as-harry/text_to_image,4,0,region:us,2024-11-09T13:23:53.000Z,2024-11-12T13:30:23.000Z,False,text-to-image
KastanEr/ai_software_image_to_text,4,0,"license:mit, region:us",2024-12-02T12:18:59.000Z,2024-12-02T12:18:59.000Z,False,text-to-image
huaweilin/cat_and_dog_text_to_text_image,4,0,"size_categories:10K<n<100K, format:parquet, modality:image, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars",2025-02-18T22:00:46.000Z,2025-02-27T23:23:18.000Z,False,text-to-image
shindeaditya/text-to-image-cleaned,4,0,"size_categories:10K<n<100K, format:webdataset, modality:image, modality:text, library:datasets, library:webdataset, library:mlcroissant, region:us",2025-03-11T21:41:08.000Z,2025-03-11T21:43:23.000Z,False,text-to-image
Obscure-Entropy/text-to-image-2M_HU,4,0,"size_categories:1K<n<10K, format:parquet, modality:image, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars",2025-05-19T19:11:05.000Z,2025-05-20T15:12:31.000Z,False,text-to-image
sumit-06/kolam-text-to-image-2,4,0,"size_categories:n<1K, format:parquet, format:optimized-parquet, modality:image, modality:text, library:datasets, library:pandas, library:polars",2025-09-21T18:40:00.000Z,2025-09-21T18:40:11.000Z,False,text-to-image
